                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2 
                                    1600                                     1392                  1.3759999999999999E+000                  2.0000000000000000E-002                  1.0582216623850873E+004                  4.8518739199775790E-003                  5.3095751907022053E+005                  3.9683327290583861E+002                  2.3574545312297795E-003                  1.2883949058342635E+003                  6.2228600013826523E-060                  5.0877602325624239E-033                  1.4568429259225359E-048                  2.8134505350118192E-005                  3.5208695577518461E-027                  6.1019027105547474E-001                  3.2426202632081996E-001                  1.3761743014350658E+000                  1.0000000000000000E-010                  1.5079190908979302E-008                  1.4077103046141446E-016                  5.9810638518088856E-007                  3.0814492928538269E-004                  3.3306018257937139E-009                  8.3963289755962645E-001                  4.4604004643792350E-001                  1.3761742573332501E+000                  1.3761649887169876E+000                  1.3753266890528286E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3761743014350467E+000                  2.3568897235654732E-003                  9.7692638087264694E-001                  4.7519845739719383E+007                  3.4678904098891102E+007                  2.7694038323032002E+000                  2.7694037333147699E+000                  2.2704133204598391E-014                  2.2061646619284325E-001                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62 
                                    zone                                     logT                                   logRho                                     logP                                     logR                               luminosity                                 velocity                                      eta                                       mu                                    grada                                  eps_nuc                              non_nuc_neu                                 eps_grav                                    gradT                                    gradr                                     mass                                       h1                                      he3                                      he4                                      c12                                      c13                                      n13                                      n14                                      n15                                      o14                                      o15                                      o16                                      o17                                      o18                                      f17                                      f18                                      f19                                     ne18                                     ne19                                     ne20                                     ne22                                     mg22                                     mg24                                     mg26                                     fe56                                       pp                                      cno                                 tri_alfa                                   burn_c                                   burn_n                                   burn_o                                  burn_ne                                  burn_na                                  burn_mg                                  burn_si                                   burn_s                                  burn_ar                                  burn_ca                                  burn_ti                                  burn_cr                                  burn_fe                                  c12_c12                                  c12_o16                                  o16_o16                                    pnhe4                                    photo                                    other 
                                       1                  6.2029072265307281E+000                 -2.5795207217146507E+000                  1.1761424609759533E+001                 -2.6275566748478703E+000                  3.9683327290583861E+002                 -1.3328582431568783E-004                 -8.9008341103907274E+000                  6.2114957675807303E-001                  3.6995751622487910E-001                  3.3913915643002518E-010                  0.0000000000000000E+000                  5.8370497540253973E+008                  3.9326492377616673E-001                  3.9327074605789752E-001                  1.3761743014350658E+000                  6.9774407082031475E-001                  2.8503058064169966E-005                  2.8250666612235692E-001                  3.2364102125749849E-003                  4.0912995175779265E-005                  1.1073641409382191E-044                  1.0960756081126275E-003                  4.0975621302696216E-006                  2.1328211135583316E-092                  3.4568621433563964E-051                  8.5810557952291523E-003                  3.4525566935423130E-006                  1.9352034784724601E-005                  2.1087504811771575E-055                  5.4729110280486460E-057                  6.0129787087868294E-007                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5197411490690254E-003                  1.2675855775650990E-004                  8.5983224710255785E-061                  8.5016510206943694E-004                  1.2799248512894462E-004                  4.1141446426682894E-003                  3.3913915643002518E-010                  3.6198286102380358E-030                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9537421036576754E-048                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  6.3408257000340074E+000                 -2.2852815053421320E+000                  1.2197585373481733E+001                 -2.6277044792366580E+000                  3.9683326535244532E+002                 -9.4350075349375491E+000                 -8.6995944052867138E+000                  6.2108706261940461E-001                  3.6346793519745557E-001                  9.8964511849875732E-009                  0.0000000000000000E+000                  5.1643487744224205E+009                  3.3950275404067493E-001                  3.3950275404067493E-001                  1.3761743014350409E+000                  6.9774407082031475E-001                  2.8503058064169966E-005                  2.8250666612235692E-001                  3.2364102125749849E-003                  4.0912995175779265E-005                  2.2819571338184461E-039                  1.0960756081126275E-003                  4.0975621302696216E-006                  3.3112433564141585E-081                  2.6539655320356332E-045                  8.5810557952291523E-003                  3.4525566935423130E-006                  1.9352034784724601E-005                  5.4343915584429201E-049                  1.4986281984360099E-050                  6.0129787087868294E-007                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5197411490690254E-003                  1.2675855775650990E-004                  1.7193228299930499E-053                  8.5016510206943694E-004                  1.2799248512894462E-004                  4.1141446426682894E-003                  9.8964511849875732E-009                  7.4754080722237651E-025                  0.0000000000000000E+000                  8.1757987158900798E-083                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9067079261929253E-041                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  6.3946012001779993E+000                 -2.1258462756242520E+000                  1.2410875521368716E+001                 -2.6277796038969283E+000                  3.9683319852247951E+002                 -7.4878551658580736E+000                 -8.5177673785908699E+000                  6.2106045317622172E-001                  3.6345737714542564E-001                  3.7721544895275873E-008                  0.0000000000000000E+000                  6.0646791114705381E+009                  2.5684549530982148E-001                  2.5684549530982148E-001                  1.3761743014350161E+000                  6.9774407082031475E-001                  2.8503058064169969E-005                  2.8250666612235692E-001                  3.2364102125749849E-003                  4.0912995175779265E-005                  2.1575723819731008E-037                  1.0960756081126275E-003                  4.0975621302696216E-006                  4.7330349170852070E-077                  4.0380047697513670E-043                  8.5810557952291523E-003                  3.4525566935423130E-006                  1.9352034784724601E-005                  1.2807542700647412E-046                  3.6152004751679893E-048                  6.0129787087868294E-007                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5197411490690254E-003                  1.2675855775650990E-004                  8.4442707396891165E-051                  8.5016510206943694E-004                  1.2799248512894462E-004                  4.1141446426682894E-003                  3.7721544895275807E-008                  7.0743795966816597E-023                  0.0000000000000000E+000                  2.0303067759561590E-078                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9187375597468773E-038                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  6.4297643146608623E+000                 -2.0184780301271830E+000                  1.2553339723815355E+001                 -2.6278316679623459E+000                  3.9683312004107529E+002                 -6.2383201279353910E+000                 -8.3927013045447278E+000                  6.2105572167830747E-001                  3.6362150314254632E-001                  8.9060980844167792E-008                  0.0000000000000000E+000                  5.0963296949333210E+009                  2.4889255457763101E-001                  2.4889255457763101E-001                  1.3761743014349908E+000                  6.9774407082031475E-001                  2.8503058064169973E-005                  2.8250666612235692E-001                  3.2364102125749849E-003                  4.0912995175779265E-005                  3.8762416540238456E-036                  1.0960756081126275E-003                  4.0975621302696216E-006                  2.0548807930015440E-074                  9.7961994999604508E-042                  8.5810557952291523E-003                  3.4525566935423130E-006                  1.9352034784724601E-005                  4.0954321561908058E-045                  1.1736598914543369E-046                  6.0129787087868294E-007                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5197411490690254E-003                  1.2675855775650990E-004                  4.2839188032216511E-049                  8.5016510206943694E-004                  1.2799248512894462E-004                  4.1141446426682894E-003                  8.9060980844166534E-008                  1.2717928285055237E-021                  0.0000000000000000E+000                  1.2282815998752159E-075                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.7340739380713179E-037                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  6.4503521615478352E+000                 -1.9516403247053038E+000                  1.2640583331058373E+001                 -2.6278723412181728E+000                  3.9683305409128644E+002                 -5.8594646046968517E+000                 -8.3085795984740400E+000                  6.2105756172799509E-001                  3.6396247819433003E-001                  1.4741806231154260E-007                  0.0000000000000000E+000                  4.5881002203881502E+009                  2.4135777108442527E-001                  2.4135777108442527E-001                  1.3761743014349659E+000                  6.9774407082031475E-001                  2.8503058064169976E-005                  2.8250666612235692E-001                  3.2364102125749849E-003                  4.0912995175779265E-005                  2.0532787350810598E-035                  1.0960756081126275E-003                  4.0975621302696216E-006                  6.8334176629231772E-073                  6.1632916361316729E-041                  8.5810557952291523E-003                  3.4525566935423130E-006                  1.9352034784724601E-005                  3.0181940282031659E-044                  8.7261786826947680E-046                  6.0129787087868294E-007                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5197411490690254E-003                  1.2675855775650990E-004                  4.1094903053892253E-048                  8.5016510206943694E-004                  1.2799248512894462E-004                  4.1141446426682894E-003                  1.4741806231153588E-007                  6.7395551635636181E-021                  0.0000000000000000E+000                  4.8762276469788063E-074                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.3377311069595520E-036                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  6.4634380665849713E+000                 -1.9095589921225218E+000                  1.2695640243262289E+001                 -2.6278929370048534E+000                  3.9683301903206723E+002                 -5.3816723658098837E+000                 -8.2583448027751274E+000                  6.2105822897604890E-001                  3.6414959665373897E-001                  2.0226194849458956E-007                  0.0000000000000000E+000                  4.2823324170849066E+009                  2.3797534151230262E-001                  2.3797534151230262E-001                  1.3761743014349510E+000                  6.9774407082031475E-001                  2.8503058064169979E-005                  2.8250666612235692E-001                  3.2364102125749849E-003                  4.0912995175779265E-005                  5.8450241463770758E-035                  1.0960756081126275E-003                  4.0975621302696216E-006                  6.1602136384916142E-072                  1.9543905173370607E-040                  8.5810557952291523E-003                  3.4525566935423130E-006                  1.9352034784724601E-005                  1.0568750439874276E-043                  3.0727823548548131E-045                  6.0129787087868294E-007                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5197411490690254E-003                  1.2675855775650990E-004                  1.6972768176736918E-047                  8.5016510206943694E-004                  1.2799248512894462E-004                  4.1141446426682894E-003                  2.0226194849457037E-007                  1.9190594449174801E-020                  0.0000000000000000E+000                  4.9095960361464792E-073                  6.0872037754975464E-085                  0.0000000000000000E+000                  3.8566131706112241E-035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  6.4747567051464943E+000                 -1.8725354282212703E+000                  1.2743877708427487E+001                 -2.6279116333187380E+000                  3.9683298630946297E+002                 -4.9997550703807736E+000                 -8.2113103966950405E+000                  6.2105846021483624E-001                  3.6435305538768747E-001                  2.6577846731122059E-007                  0.0000000000000000E+000                  4.0262146508628840E+009                  2.3500368710425609E-001                  2.3500368710425609E-001                  1.3761743014349364E+000                  6.9774407082031475E-001                  2.8503058064169986E-005                  2.8250666612235692E-001                  3.2364102125749849E-003                  4.0912995175779265E-005                  1.4355515214587209E-034                  1.0960756081126275E-003                  4.0975621302696216E-006                  4.0711220508504472E-071                  5.2648539521796262E-040                  8.5810557952291523E-003                  3.4525566935423130E-006                  1.9352034784724601E-005                  3.0995567690973517E-043                  9.0553843683961331E-045                  6.0129787087868294E-007                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5197411490690254E-003                  1.2675855775650990E-004                  5.7327890474038912E-047                  8.5016510206943694E-004                  1.2799248512894462E-004                  4.1141446426682894E-003                  2.6577846731117347E-007                  4.7144145008811829E-020                  0.0000000000000000E+000                  3.5583797527025517E-072                  5.7872501336241799E-084                  0.0000000000000000E+000                  1.3026248509128794E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  6.4853965231203112E+000                 -1.8373815229241492E+000                  1.2789552553565771E+001                 -2.6279283389128083E+000                  3.9683295637712388E+002                 -4.6139840788624191E+000                 -8.1661290843906116E+000                  6.2105589743315315E-001                  3.6456529504627577E-001                  3.4329305583333469E-007                  0.0000000000000000E+000                  3.7939827506491785E+009                  2.3254342133305178E-001                  2.3254342133305178E-001                  1.3761743014349221E+000                  6.9774407082031475E-001                  2.8503058064169990E-005                  2.8250666612235692E-001                  3.2364102125749849E-003                  4.0912995175779265E-005                  3.3217634230203244E-034                  1.0960756081126275E-003                  4.0975621302696216E-006                  2.3734075061506556E-070                  1.3278354003473353E-039                  8.5810557952291523E-003                  3.4525566935423130E-006                  1.9352034784724601E-005                  8.4614321446009329E-043                  2.4832547113554083E-044                  6.0129787087868294E-007                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5197411490690254E-003                  1.2675855775650990E-004                  1.7848723803460464E-046                  8.5016510206943694E-004                  1.2799248512894462E-004                  4.1141446426682894E-003                  3.4329305583322559E-007                  1.0911437057457022E-019                  0.0000000000000000E+000                  2.2571854456542717E-071                  4.7287981397890889E-083                  0.0000000000000000E+000                  4.0556509066115355E-034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  6.4972449098296403E+000                 -1.7978676427891540E+000                  1.2840769688202977E+001                 -2.6279458865520930E+000                  3.9683292425514685E+002                 -4.1685211212559583E+000                 -8.1175986933287980E+000                  6.2105593240167001E-001                  3.6481572121736172E-001                  4.5605050377352010E-007                  0.0000000000000000E+000                  3.5470652170943446E+009                  2.3001148518640580E-001                  2.3001148518640580E-001                  1.3761743014349055E+000                  6.9774407082031475E-001                  2.8503058064170000E-005                  2.8250666612235692E-001                  3.2364102125749849E-003                  4.0912995175779265E-005                  8.3998630521456890E-034                  1.0960756081126275E-003                  4.0975621302696216E-006                  1.6671600248618968E-069                  3.6926213580778371E-039                  8.5810557952291523E-003                  3.4525566935423130E-006                  1.9352034784724601E-005                  2.5679453742218726E-042                  7.5744914294009969E-044                  6.0129787087868294E-007                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5197411490690254E-003                  1.2675855775650990E-004                  6.2617624599599992E-046                  8.5016510206943694E-004                  1.2799248512894462E-004                  4.1141446426682894E-003                  4.5605050377324408E-007                  2.7599825475219868E-019                  0.0000000000000000E+000                  1.7372443117427894E-070                  4.8147632186224949E-082                  0.0000000000000000E+000                  1.4228200718193212E-033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
