                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        7385      1.3759999999999999E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20 
                                      22                  3.2839185076743142E+003                  1.3761745493345281E+000                  1.0000000000000000E-010                  2.7395323413092467E+000                  4.1738434475205866E-003                  1.1506632249410620E-003                 -1.8008721233088334E+000                 -2.3933018906346479E+001                 -6.5065976892608934E-001                  4.9162890825129004E+000                  8.2079475466685405E+000                  7.7310622651446996E+000                  9.6910880987260075E+000                  2.7603274545916502E+001                  1.3931571770998553E+003                  2.1214070230959135E+002                 -3.1494322885390291E+000                 -1.8207854005879502E+000                 -2.3933018906346479E+001 
                                      23                  3.7249901992769874E+003                  1.3761745934416971E+000                  1.0000000000000000E-010                  2.6445091852432268E+000                  1.0352572488913858E-002                  1.1506631880620066E-003                 -1.5403757783031780E+000                 -2.3939176066653740E+001                 -6.2631856554009602E-001                  4.9223106011593796E+000                  8.2080751110685775E+000                  7.7309580122674317E+000                  9.6910897173669870E+000                  2.7603276676174193E+001                  1.3934935051078364E+003                  2.1219189786723612E+002                 -3.0346361446888621E+000                 -1.5545199274087926E+000                 -2.3939176066653740E+001 
                                      24                  4.0778475525591261E+003                  1.3761746287274326E+000                  1.0000000000000000E-010                  2.5475991722351705E+000                  1.0000000000000000E+000                  9.9999999999947742E-001                 -1.2646175106436537E+000                 -2.3929721842908073E+001                 -5.8492631164360809E-001                  4.9325878485350447E+000                  8.2082167432654938E+000                  7.7309427559200952E+000                  9.6911039866687236E+000                  2.7603295747142518E+001                  1.3935588388042743E+003                  2.1220167613533752E+002                 -2.9362171040419960E+000                 -1.2739683750868449E+000                 -2.3929721842908073E+001 
                                      25                  4.3601334351848373E+003                  1.3761746569560209E+000                  1.0000000000000000E-010                  2.4506891592271143E+000                  1.0000000000000000E+000                  9.9999999999952205E-001                 -1.1595816979817712E+000                 -2.3919986030144699E+001                 -5.6007626325490933E-001                  4.9387523317191233E+000                  8.2083128010916848E+000                  7.7309967263615453E+000                  9.6911067479737358E+000                  2.7603299455973918E+001                  1.3933888389280330E+003                  2.1217575682659051E+002                 -2.8702847197748427E+000                 -1.1681194427666330E+000                 -2.3919986030144699E+001 
                                      26                  4.5859621412854067E+003                  1.3761746795388914E+000                  1.0000000000000000E-010                  2.3537791462190576E+000                  1.0000000000000000E+000                  9.9999999999954992E-001                 -1.1800338682891218E+000                 -2.3918193390422932E+001                 -5.5819821368177214E-001                  4.9392018452984825E+000                  8.2083527987195328E+000                  7.7311021431593092E+000                  9.6911072994056848E+000                  2.7603300227126613E+001                  1.3930512930307177E+003                  2.1212435119119678E+002                 -2.8334478219438251E+000                 -1.1897891284849111E+000                 -2.3918193390422932E+001 
                                      27                  4.7666251061658622E+003                  1.3761746976051878E+000                  1.0000000000000000E-010                  2.2568691332110014E+000                  1.0000000000000000E+000                  9.9999999999954436E-001                 -1.1215300000852895E+000                 -2.3916170184988147E+001                 -5.4590612798510374E-001                  4.9422510648429618E+000                  8.2084004024789099E+000                  7.7312364640161171E+000                  9.6911077282969700E+000                  2.7603300843796628E+001                  1.3926210004177935E+003                  2.1205882421968127E+002                 -2.7946945057116368E+000                 -1.1308468674157521E+000                 -2.3916170184988147E+001 
                                      28                  4.9111554780702254E+003                  1.3761747120582251E+000                  1.0000000000000000E-010                  2.1599591202029451E+000                  1.0000000000000000E+000                  9.9999999999956291E-001                 -1.0572138769929782E+000                 -2.3910471645639326E+001                 -5.2880288646483198E-001                  4.9464984042927780E+000                  8.2084573443394131E+000                  7.7313822954512892E+000                  9.6911113304439418E+000                  2.7603305706362825E+001                  1.3921575814935411E+003                  2.1198821518548277E+002                 -2.7612623936149592E+000                 -1.0658847740449673E+000                 -2.3910471645639326E+001 
                                      29                  5.0845919243554627E+003                  1.3761747294018698E+000                  1.0000000000000000E-010                  2.2391403662505698E+000                  1.0000000000000000E+000                  9.9999999999957234E-001                 -8.4841692691308035E-001                 -2.3885165451830737E+001                 -4.6747936823118086E-001                  4.9617575277476504E+000                  8.2086008565464947E+000                  7.7316159886627398E+000                  9.6911117138337914E+000                  2.7603306294343007E+001                  1.3914091026105664E+003                  2.1187423767555066E+002                 -2.6989335228912870E+000                 -8.5458784126938792E-001                 -2.3885165451830737E+001 
                                      30                  5.1366228582410331E+003                  1.3761747346049631E+000                  1.0000000000000000E-010                  1.7162616209702324E+000                  1.0000000000000000E+000                  9.9999999999962597E-001                 -7.4668552792668685E-001                 -2.3873603590696298E+001                 -4.3249222171669877E-001                  4.9704649862217778E+000                  8.2086795128554808E+000                  7.7316917257212623E+000                  9.6911118264621781E+000                  2.7603306469376356E+001                  1.3911666029600590E+003                  2.1183731024469390E+002                 -2.6707041771764644E+000                 -7.5188986276887637E-001                 -2.3873603590696298E+001 
                                      31                  5.1678414185723759E+003                  1.3761747377268192E+000                  1.0000000000000000E-010                  1.4944128713538758E+000                  1.0000000000000000E+000                  9.9999999999965339E-001                 -6.4562383391890721E-001                 -2.3863896209304968E+001                 -3.9632284296890019E-001                  4.9794674302261024E+000                  8.2087593142207318E+000                  7.7317392369684157E+000                  9.6911118927553623E+000                  2.7603306573352224E+001                  1.3910144950535569E+003                  2.1181414756567813E+002                 -2.6432075563612178E+000                 -6.5001311487713120E-001                 -2.3863896209304968E+001 
                                      32                  5.1865725547711818E+003                  1.3761747395999331E+000                  1.0000000000000000E-010                  1.2725641217375196E+000                  1.0000000000000000E+000                  9.9999999999967726E-001                 -5.4062846174055745E-001                 -2.3856381800757088E+001                 -3.5887673014612764E-001                  4.9887880688405257E+000                  8.2088410934032705E+000                  7.7317684967411413E+000                  9.6911119315463594E+000                  2.7603306634665834E+001                  1.3909208254343589E+003                  2.1179988377311318E+002                 -2.6142749528648026E+000                 -5.4430955709779993E-001                 -2.3856381800757088E+001 
                                      33                  5.1978112364904646E+003                  1.3761747407238010E+000                  1.0000000000000000E-010                  1.0507153721211631E+000                  1.0000000000000000E+000                  9.9999999999970079E-001                 -4.3064423402686980E-001                 -2.3850808700183961E+001                 -3.2118578007629206E-001                  4.9981692257459844E+000                  8.2089242546272718E+000                  7.7317863253184491E+000                  9.6911119539464625E+000                  2.7603306670373609E+001                  1.3908637522980907E+003                  2.1179119282291347E+002                 -2.5831441238160378E+000                 -4.3371196580045251E-001                 -2.3850808700183961E+001 
                                      34                  5.2045544455220352E+003                  1.3761747413981220E+000                  1.0000000000000000E-010                  8.2886662250480680E-001                  1.0000000000000000E+000                  9.9999999999972289E-001                 -3.1886352320540867E-001                 -2.3846956436313267E+001                 -2.8530808387123352E-001                  5.0070981251979116E+000                  8.2090053038259452E+000                  7.7317971207890439E+000                  9.6911119666065009E+000                  2.7603306690787491E+001                  1.3908291937623658E+003                  2.1178593034887058E+002                 -2.5505427060684451E+000                 -3.2141847067819662E-001                 -2.3846956436313267E+001 
                                      35                  5.2083634040597035E+003                  1.3761747417790178E+000                  1.0000000000000000E-010                  5.8080624518400692E-001                  1.0000000000000000E+000                  9.9999999999974232E-001                 -2.2270594824843556E-001                 -2.3844580370098448E+001                 -2.5669587266265154E-001                  5.0142179394057633E+000                  8.2090717810145328E+000                  7.7318032499984719E+000                  9.6911119732206394E+000                  2.7603306701610741E+001                  1.3908095726192814E+003                  2.1178294250468994E+002                 -2.5220108336840568E+000                 -2.2489155372536493E-001                 -2.3844580370098448E+001 
                                      36                  5.2106487791823047E+003                  1.3761747420075552E+000                  1.0000000000000000E-010                  3.5895749556765055E-001                  1.0000000000000000E+000                  9.9999999999975664E-001                 -1.4253401050096962E-001                 -2.3843079921683820E+001                 -2.3455908374226614E-001                  5.0197256960002363E+000                  8.2091246622857810E+000                  7.7318069387299797E+000                  9.6911119768361473E+000                  2.7603306707636463E+001                  1.3907977637758534E+003                  2.1178114429657214E+002                 -2.4980191741358690E+000                 -1.4445382249257166E-001                 -2.3843079921683820E+001 
                                      37                  5.2133912293294261E+003                  1.3761747422818005E+000                  1.0000000000000000E-010                  4.3813874161527544E-001                  1.0000000000000000E+000                  9.9999999999976719E-001                  7.0002865604237310E-002                 -2.3841204520956737E+001                 -1.8669651175946644E-001                  5.0316299721962219E+000                  8.2092473958852086E+000                  7.7318113808063416E+000                  9.6911119794441714E+000                  2.7603306712558872E+001                  1.3907835413604803E+003                  2.1177897857921900E+002                 -2.4318125079605863E+000                  6.8633076674037147E-002                 -2.3841204520956737E+001 
                                      38                  5.2142139643735627E+003                  1.3761747423640738E+000                  1.0000000000000000E-010                 -8.4740003665062152E-002                  1.0000000000000000E+000                  9.9999999999978906E-001                  1.5536920696263712E-001                 -2.3840643891175375E+001                 -1.6951124153161951E-001                  5.0359031761539672E+000                  8.2092936230836404E+000                  7.7318127147514799E+000                  9.6911119799050951E+000                  2.7603306713606255E+001                  1.3907792700616133E+003                  2.1177832817130712E+002                 -2.4064192895456396E+000                  1.5417633972186390E-001                 -2.3840643891175375E+001 
                                      39                  5.2150366994176993E+003                  1.3761747424463473E+000                  1.0000000000000000E-010                 -8.4740003665062152E-002                  1.0000000000000000E+000                  9.9999999999979594E-001                  2.8730867966152984E-001                 -2.3840103850162873E+001                 -1.4771519367904529E-001                  5.0413206728258686E+000                  8.2093566536661271E+000                  7.7318140498676726E+000                  9.6911119797284755E+000                  2.7603306713801718E+001                  1.3907749942952746E+003                  2.1177767709071435E+002                 -2.3671995887311792E+000                  2.8634538844685653E-001                 -2.3840103850162873E+001 
                                      40                  5.2154480669397672E+003                  1.3761747424874842E+000                  1.0000000000000000E-010                 -3.8576999932904332E-001                  1.0000000000000000E+000                  9.9999999999980449E-001                  3.7392309339570140E-001                 -2.3839846305535048E+001                 -1.3528907067756657E-001                  5.0444081535433822E+000                  8.2093947537318375E+000                  7.7318147176588718E+000                  9.6911119793577285E+000                  2.7603306713521945E+001                  1.3907728553469685E+003                  2.1177735139159097E+002                 -2.3422698958163513E+000                  3.7308747293517280E-001                 -2.3839846305535048E+001 
                                      41                  5.2158594344618350E+003                  1.3761747425286208E+000                  1.0000000000000000E-010                 -3.8576999932904332E-001                  1.0000000000000000E+000                  9.9999999999980937E-001                  5.0207662596779978E-001                 -2.3839616376353675E+001                 -1.2071386164240741E-001                  5.0480273905650090E+000                  8.2094438842061646E+000                  7.7318153855631264E+000                  9.6911119784543533E+000                  2.7603306712530177E+001                  1.3907707154296922E+003                  2.1177702555126231E+002                 -2.3060741971875478E+000                  5.0140058741470361E-001                 -2.3839616376353675E+001 
                                      42                  5.2161062549750750E+003                  1.3761747425533029E+000                  1.0000000000000000E-010                 -6.0761874894539969E-001                  1.0000000000000000E+000                  9.9999999999981504E-001                  6.0682978380479158E-001                 -2.3839497019171620E+001                 -1.1098643578081151E-001                  5.0504413023177595E+000                  8.2094797736314611E+000                  7.7318157862735815E+000                  9.6911119775670063E+000                  2.7603306711473461E+001                  1.3907694311880705E+003                  2.1177683000682742E+002                 -2.2776417604021271E+000                  6.0626276658938916E-001                 -2.3839497019171620E+001 
                                      43                  5.2163842752906230E+003                  1.3761747425811051E+000                  1.0000000000000000E-010                 -5.5592346808212945E-001                  1.0000000000000000E+000                  9.9999999999981837E-001                  8.3136357902155678E-001                 -2.3839415396590091E+001                 -9.8282472444653921E-002                  5.0535876223028104E+000                  8.2095391153294379E+000                  7.7318162372140886E+000                  9.6911119753393802E+000                  2.7603306708641234E+001                  1.3907679845569080E+003                  2.1177660975085340E+002                 -2.2194151769820230E+000                  8.3097703513153243E-001                 -2.3839415396590091E+001 
                                      44                  5.2165146922971890E+003                  1.3761747425941466E+000                  1.0000000000000000E-010                 -8.8466577228241594E-001                  1.0000000000000000E+000                  9.9999999999982325E-001                  9.9923358759291825E-001                 -2.3839318124419879E+001                 -9.1882175487655232E-002                  5.0551691343573690E+000                  8.2095762396988210E+000                  7.7318164484510996E+000                  9.6911119736034710E+000                  2.7603306706388874E+001                  1.3907673061092469E+003                  2.1177650646243634E+002                 -2.1794168420935298E+000                  9.9894566361379955E-001                 -2.3839318124419879E+001 
                                      45                  5.2165792305927625E+003                  1.3761747426006004E+000                  1.0000000000000000E-010                 -1.1901825082927047E+000                  1.0000000000000000E+000                  9.9999999999982581E-001                  1.1126307173765198E+000                 -2.3839059887323732E+001                 -8.8605937364524351E-002                  5.0559769964859633E+000                  8.2095986345031982E+000                  7.7318165528377261E+000                  9.6911119724224299E+000                  2.7603306704843739E+001                  1.3907669704717791E+003                  2.1177645536806196E+002                 -2.1541089110400167E+000                  1.1123956663224399E+000                 -2.3839059887323732E+001 
                                      46                  5.2166396525721584E+003                  1.3761747426066426E+000                  1.0000000000000000E-010                 -1.2188050515467572E+000                  1.0000000000000000E+000                  9.9999999999982703E-001                  1.2804659502719027E+000                 -2.3837315607646680E+001                 -8.5448632111579104E-002                  5.0567522989784468E+000                  8.2096266821447035E+000                  7.7318166502861150E+000                  9.6911119707151023E+000                  2.7603306702592803E+001                  1.3907666564502292E+003                  2.1177640757147211E+002                 -2.1186109315833095E+000                  1.2802926520623950E+000                 -2.3837315607646680E+001 
                                      47                  5.2166956304557671E+003                  1.3761747426122404E+000                  1.0000000000000000E-010                 -1.2519835252069864E+000                  1.0000000000000000E+000                  9.9999999999982803E-001                  2.0240623413353136E+000                 -2.2805895633816217E+001                 -8.2912920503148607E-002                  5.0573246946072983E+000                  8.2097497466912142E+000                  7.7318167369344248E+000                  9.6911119615657597E+000                  2.7603306690389545E+001                  1.3907663684884762E+003                  2.1177636383170986E+002                 -1.8956010450822447E+000                  2.0240100840249435E+000                 -2.2805895633816217E+001 
                                      48                  5.2167072055040762E+003                  1.3761747426133979E+000                  1.0000000000000000E-010                 -1.9364771877332543E+000                  9.9999984552375021E-001                  9.9999960286013134E-001                  2.2206593771073249E+000                 -2.1903891174578380E+001                 -8.2465524213338387E-002                  5.0574162711797968E+000                  8.2097902916911227E+000                  7.7318167542031029E+000                  9.6911119583273209E+000                  2.7603306686065832E+001                  1.3907663094776724E+003                  2.1177635488454001E+002                 -1.1037244015783427E+000                  2.2204535495868445E+000                 -2.1903891174578380E+001 
                                      49                  5.2167129930282317E+003                  1.3761747426139765E+000                  1.0000000000000000E-010                 -2.2375071833972355E+000                  9.9999986937526930E-001                  9.9999960440200508E-001                  2.3717693216317284E+000                 -2.1180389632970737E+001                 -8.2343428848337535E-002                  5.0574277664906369E+000                  8.2098283487519428E+000                  7.7318167625382754E+000                  9.6911119560850807E+000                  2.7603306683070990E+001                  1.3907662802165335E+003                  2.1177635045557096E+002                 -9.4797078983461114E-001                  2.3715612809750217E+000                 -2.1180389632970737E+001 
                                      50                  5.2167158867903090E+003                  1.3761747426142661E+000                  1.0000000000000000E-010                 -2.5385371790612163E+000                  9.9999988843379684E-001                  9.9999960285950129E-001                  2.4764873107012542E+000                 -2.0771593699602903E+001                 -8.2306715158120838E-002                  5.0574253470807404E+000                  8.2098515444168463E+000                  7.7318167665489099E+000                  9.6911119546380817E+000                  2.7603306681137873E+001                  1.3907662657152352E+003                  2.1177634826465180E+002                 -7.8503638772429218E-001                  2.4762494188569040E+000                 -2.0771593699602903E+001 
                                      51                  5.2167187805523863E+003                  1.3761747426145554E+000                  1.0000000000000000E-010                 -2.5385371790612163E+000                  9.9999989039601234E-001                  9.9999960285929124E-001                  2.6750938149116390E+000                 -1.9940993748217217E+001                 -8.2335272641325327E-002                  5.0574008207355678E+000                  8.2098863183655890E+000                  7.7318167701740839E+000                  9.6911119523903420E+000                  2.7603306678134153E+001                  1.3907662515309364E+003                  2.1177634613153958E+002                 -7.1567942422065001E-001                  2.6749171707079560E+000                 -1.9940993748217217E+001 
                                      52                  5.2167201885877512E+003                  1.3761747426146964E+000                  1.0000000000000000E-010                 -2.8513864368871387E+000                  9.9999990653317150E-001                  9.9999960208804217E-001                  2.8097860764638845E+000                 -1.9430120959842814E+001                 -8.2376092956796196E-002                  5.0573797739229533E+000                  8.2099080018330817E+000                  7.7318167717266233E+000                  9.6911119508567349E+000                  2.7603306676084458E+001                  1.3907662448021313E+003                  2.1177634512519049E+002                 -5.1303440522715515E-001                  2.8095795065300142E+000                 -1.9430120959842814E+001 
